rank_all,player_id,player_name,pbp_fga_global,successful_games,failed_games,attempts,makes,expected_makes,fg_pct,xfg_pct,fg_minus_xfg_pp
56,1626171,Bobby Portis,750,48,18,80,39,30.535,48.75,38.16875,10.581249999999997
57,1627759,Jaylen Brown,1543,46,25,141,73,58.239000000000004,51.773049645390074,41.30425531914894,10.468794326241131
58,1629130,Duncan Robinson,698,21,8,2,1,0.792,50.0,39.6,10.399999999999999
59,1630703,Scoot Henderson,342,15,12,12,6,4.792,50.0,39.93333333333333,10.06666666666667
60,1642263,Reed Sheppard,946,55,20,39,20,16.101,51.282051282051285,41.284615384615385,9.9974358974359
61,201142,Kevin Durant,1376,57,21,150,74,59.09,49.333333333333336,39.39333333333333,9.940000000000005
62,1629655,Daniel Gafford,316,12,8,2,1,0.8089999999999999,50.0,40.449999999999996,9.550000000000004
63,203501,Tim Hardaway Jr.,778,42,20,30,15,12.194,50.0,40.64666666666667,9.353333333333332
64,1630224,Jalen Green,512,17,15,33,16,12.963,48.484848484848484,39.28181818181818,9.203030303030303
65,1630178,Tyrese Maxey,1501,46,22,73,35,28.329,47.945205479452056,38.8068493150685,9.13835616438356
66,203932,Aaron Gordon,398,19,13,14,7,5.726,50.0,40.9,9.100000000000001
67,203935,Marcus Smart,476,32,15,9,4,3.222,44.44444444444444,35.8,8.644444444444446
68,1630193,Immanuel Quickley,905,48,21,25,12,9.839,48.0,39.356,8.643999999999998
69,1641717,Cason Wallace,584,24,6,8,4,3.316,50.0,41.449999999999996,8.550000000000004
70,1629013,Landry Shamet,364,15,9,6,3,2.508,50.0,41.800000000000004,8.199999999999996
71,1626167,Myles Turner,646,40,12,23,11,9.121,47.82608695652174,39.65652173913043,8.169565217391309
72,1629631,De'Andre Hunter,501,35,9,25,13,10.978,52.0,43.912,8.088000000000001
73,1630552,Jalen Johnson,1228,57,13,50,24,20.038999999999998,48.0,40.077999999999996,7.922000000000004
74,1627750,Jamal Murray,1360,49,24,102,48,40.168,47.05882352941177,39.38039215686274,7.678431372549028
75,202695,Kawhi Leonard,1258,44,21,95,43,35.805,45.26315789473684,37.689473684210526,7.5736842105263165
76,1641729,Brice Sensabaugh,857,39,23,21,10,8.413,47.61904761904762,40.06190476190476,7.557142857142857
77,1627742,Brandon Ingram,1288,55,22,157,73,61.706,46.496815286624205,39.3031847133758,7.193630573248406
78,1630538,Bones Hyland,468,17,15,6,3,2.5789999999999997,50.0,42.98333333333333,7.016666666666673
79,1629636,Darius Garland,672,30,13,25,11,9.28,44.0,37.12,6.880000000000003
80,1631126,Caleb Love,490,20,13,13,6,5.107,46.15384615384615,39.284615384615385,6.869230769230768
81,1628975,Jevon Carter,307,23,12,16,7,5.954000000000001,43.75,37.212500000000006,6.537499999999994
82,201942,DeMar DeRozan,1005,54,23,169,76,64.973,44.97041420118343,38.445562130177514,6.524852071005917
83,1629001,De'Anthony Melton,528,17,19,9,4,3.435,44.44444444444444,38.166666666666664,6.277777777777779
84,1629661,Cameron Johnson,475,29,12,19,9,7.886,47.36842105263158,41.50526315789474,5.863157894736844
85,1630170,Devin Vassell,755,48,17,55,26,22.825,47.27272727272727,41.5,5.772727272727273
86,1642267,Bub Carrington,741,48,29,60,28,24.548,46.666666666666664,40.91333333333333,5.753333333333337
87,204456,T.J. McConnell,450,39,15,47,23,20.32,48.93617021276596,43.234042553191486,5.702127659574472
88,1630311,Pat Spencer,436,30,17,5,2,1.746,40.0,34.92,5.079999999999998
89,1630540,Miles McBride,404,28,6,28,13,11.605,46.42857142857143,41.44642857142857,4.982142857142861
90,1630532,Franz Wagner,507,30,4,18,8,7.114,44.44444444444444,39.52222222222222,4.922222222222224
91,1628378,Donovan Mitchell,1403,50,19,69,29,25.649,42.028985507246375,37.172463768115946,4.856521739130429
92,1630172,Patrick Williams,478,38,8,5,2,1.78,40.0,35.6,4.399999999999999
93,204001,Kristaps Porziņģis,388,24,7,32,14,12.595,43.75,39.359375,4.390625
94,202691,Klay Thompson,728,39,19,45,19,17.051000000000002,42.22222222222222,37.891111111111115,4.331111111111106
95,201950,Jrue Holiday,709,32,17,19,8,7.186,42.10526315789474,37.82105263157895,4.284210526315789
96,1630568,Luka Garza,357,22,10,2,1,0.916,50.0,45.800000000000004,4.199999999999996
97,1630560,Cam Thomas,460,28,13,37,16,14.519,43.24324324324324,39.24054054054054,4.002702702702699
98,1631114,Jalen Williams,446,22,10,18,8,7.289,44.44444444444444,40.49444444444444,3.950000000000003
99,203468,CJ McCollum,1154,58,17,77,32,29.067,41.55844155844156,37.749350649350646,3.809090909090912
100,1629008,Michael Porter Jr.,958,42,9,77,31,28.292,40.25974025974026,36.74285714285715,3.5168831168831147
101,1630567,Scottie Barnes,1123,52,27,44,20,18.523,45.45454545454545,42.09772727272727,3.356818181818184
102,203952,Andrew Wiggins,821,45,16,35,15,13.851,42.857142857142854,39.574285714285715,3.2828571428571394
103,1630162,Anthony Edwards,1231,42,19,78,33,30.451,42.30769230769231,39.03974358974359,3.2679487179487197
104,1631221,Collin Gillespie,842,39,26,26,11,10.154,42.30769230769231,39.05384615384615,3.2538461538461547
105,1641718,Keyonte George,881,42,11,62,26,24.006,41.935483870967744,38.71935483870968,3.216129032258067
106,1641706,Brandon Miller,1044,46,18,31,13,12.055,41.935483870967744,38.88709677419355,3.048387096774192
107,1631119,Jaylin Williams,352,19,4,7,3,2.796,42.857142857142854,39.942857142857136,2.914285714285718
108,1631108,Max Christie,725,31,19,17,7,6.557,41.1764705882353,38.57058823529412,2.6058823529411796
109,1629029,Luka Dončić,1457,41,23,62,23,21.504,37.096774193548384,34.68387096774194,2.4129032258064456
110,1641731,Bilal Coulibaly,541,29,15,12,5,4.711,41.666666666666664,39.25833333333333,2.4083333333333314
111,1630529,Herbert Jones,478,27,7,12,5,4.718999999999999,41.666666666666664,39.324999999999996,2.3416666666666686
112,2544,LeBron James,919,36,23,43,17,16.111,39.53488372093023,37.46744186046512,2.0674418604651095
113,203484,Kentavious Caldwell-Pope,366,33,9,44,19,18.171,43.18181818181818,41.29772727272727,1.884090909090908
114,1631172,Ousmane Dieng,398,29,15,22,9,8.626,40.90909090909091,39.209090909090904,1.7000000000000028
115,203471,Dennis Schröder,629,44,20,34,15,14.454,44.11764705882353,42.51176470588236,1.6058823529411725
116,203954,Joel Embiid,697,25,13,64,26,25.03,40.625,39.109375,1.515625
117,1642948,Ryan Nembhard,390,29,25,39,16,15.486999999999998,41.02564102564103,39.710256410256406,1.3153846153846231
